C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_DAILY,AEMO,PUBLIC,2024/06/25,04:40:00,0000000424155242,,0000000424155240
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 11:00:00",6689,0,0,"2024/06/24 11:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 11:30:00",6382,0,0,"2024/06/24 11:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 12:00:00",6065,0,0,"2024/06/24 12:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 12:30:00",5924,0,0,"2024/06/24 12:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 13:00:00",6055,0,0,"2024/06/24 13:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 13:30:00",6368,0,0,"2024/06/24 13:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 14:00:00",6494,0,0,"2024/06/24 14:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 14:30:00",6566,0,0,"2024/06/24 14:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 15:00:00",6608,0,0,"2024/06/24 15:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 15:30:00",6675,0,0,"2024/06/24 15:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 16:00:00",6868,0,0,"2024/06/24 16:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 16:30:00",7111,0,0,"2024/06/24 16:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 17:00:00",7519,0,0,"2024/06/24 17:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 17:30:00",7933,0,0,"2024/06/24 17:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 18:00:00",8261,0,0,"2024/06/24 18:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 18:30:00",8328,0,0,"2024/06/24 18:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 19:00:00",8173,0,0,"2024/06/24 19:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 19:30:00",8026,0,0,"2024/06/24 19:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 20:00:00",7847,0,0,"2024/06/24 20:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 20:30:00",7615,0,0,"2024/06/24 20:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 21:00:00",7373,0,0,"2024/06/24 21:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 21:30:00",7110,0,0,"2024/06/24 21:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 22:00:00",6709,0,0,"2024/06/24 22:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 22:30:00",6346,0,0,"2024/06/24 22:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 23:00:00",6034,0,0,"2024/06/24 23:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/24 23:30:00",5951,0,0,"2024/06/24 23:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 00:00:00",5828,0,0,"2024/06/25 00:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 00:30:00",5682,0,0,"2024/06/25 00:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 01:00:00",5528,0,0,"2024/06/25 01:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 01:30:00",5366,0,0,"2024/06/25 01:30:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 02:00:00",5212,0,0,"2024/06/25 02:00:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 02:30:00",5090,0,0,"2024/06/25 02:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 03:00:00",5008,0,0,"2024/06/25 03:00:02"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 03:30:00",4918,0,0,"2024/06/25 03:30:01"
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,"2024/06/25 04:00:00",4907,0,0,"2024/06/25 04:00:01"
C,"END OF REPORT",243
